"date","year","doy","hour","tmin","tmax","tmean","climatetype"
2016-01-17,2016,17,"09",-2.42,2.21,1.41,"weldhill"
2016-01-17,2016,17,"10",-2.42,2.21,1.31,"weldhill"
2016-01-17,2016,17,"11",-2.42,2.21,1.02,"weldhill"
2016-01-17,2016,17,"12",-2.42,2.21,0.95,"weldhill"
2016-01-17,2016,17,"13",-2.42,2.21,0.95,"weldhill"
2016-01-17,2016,17,"14",-2.42,2.21,0.8,"weldhill"
2016-01-17,2016,17,"15",-2.42,2.21,0.45,"weldhill"
2016-01-17,2016,17,"16",-2.42,2.21,0.2,"weldhill"
2016-01-17,2016,17,"17",-2.42,2.21,0.09,"weldhill"
2016-01-17,2016,17,"18",-2.42,2.21,-0.77,"weldhill"
2016-01-17,2016,17,"19",-2.42,2.21,-1.66,"weldhill"
2016-01-17,2016,17,"20",-2.42,2.21,-1.96,"weldhill"
2016-01-17,2016,17,"21",-2.42,2.21,-1.99,"weldhill"
2016-01-17,2016,17,"22",-2.42,2.21,-2.16,"weldhill"
2016-01-17,2016,17,"23",-2.42,2.21,-2.36,"weldhill"
2016-01-18,2016,18,"00",-7.9,-2.36,-2.55,"weldhill"
2016-01-18,2016,18,"01",-7.9,-2.36,-2.68,"weldhill"
2016-01-18,2016,18,"02",-7.9,-2.36,-2.93,"weldhill"
2016-01-18,2016,18,"03",-7.9,-2.36,-3.03,"weldhill"
2016-01-18,2016,18,"04",-7.9,-2.36,-2.98,"weldhill"
2016-01-18,2016,18,"05",-7.9,-2.36,-3.08,"weldhill"
2016-01-18,2016,18,"06",-7.9,-2.36,-3.15,"weldhill"
2016-01-18,2016,18,"07",-7.9,-2.36,-3.29,"weldhill"
2016-01-18,2016,18,"08",-7.9,-2.36,-4.19,"weldhill"
2016-01-18,2016,18,"09",-7.9,-2.36,-3.24,"weldhill"
2016-01-18,2016,18,"10",-7.9,-2.36,-2.59,"weldhill"
2016-01-18,2016,18,"11",-7.9,-2.36,-3.15,"weldhill"
2016-01-18,2016,18,"12",-7.9,-2.36,-3.1,"weldhill"
2016-01-18,2016,18,"13",-7.9,-2.36,-3.21,"weldhill"
2016-01-18,2016,18,"14",-7.9,-2.36,-3.41,"weldhill"
2016-01-18,2016,18,"15",-7.9,-2.36,-3.4,"weldhill"
2016-01-18,2016,18,"16",-7.9,-2.36,-4.39,"weldhill"
2016-01-18,2016,18,"17",-7.9,-2.36,-5.2,"weldhill"
2016-01-18,2016,18,"18",-7.9,-2.36,-5.65,"weldhill"
2016-01-18,2016,18,"19",-7.9,-2.36,-6.23,"weldhill"
2016-01-18,2016,18,"20",-7.9,-2.36,-6.63,"weldhill"
2016-01-18,2016,18,"21",-7.9,-2.36,-7.03,"weldhill"
2016-01-18,2016,18,"22",-7.9,-2.36,-7.41,"weldhill"
2016-01-18,2016,18,"23",-7.9,-2.36,-7.79,"weldhill"
2016-01-19,2016,19,"00",-9.31,-4.59,-8.23,"weldhill"
2016-01-19,2016,19,"01",-9.31,-4.59,-8.43,"weldhill"
2016-01-19,2016,19,"02",-9.31,-4.59,-8.71,"weldhill"
2016-01-19,2016,19,"03",-9.31,-4.59,-9,"weldhill"
2016-01-19,2016,19,"04",-9.31,-4.59,-9.15,"weldhill"
2016-01-19,2016,19,"05",-9.31,-4.59,-9.14,"weldhill"
2016-01-19,2016,19,"06",-9.31,-4.59,-9.23,"weldhill"
2016-01-19,2016,19,"07",-9.31,-4.59,-9.11,"weldhill"
2016-01-19,2016,19,"08",-9.31,-4.59,-8.16,"weldhill"
2016-01-19,2016,19,"09",-9.31,-4.59,-6.8,"weldhill"
2016-01-19,2016,19,"10",-9.31,-4.59,-6.52,"weldhill"
2016-01-19,2016,19,"11",-9.31,-4.59,-6.14,"weldhill"
2016-01-19,2016,19,"12",-9.31,-4.59,-5.28,"weldhill"
2016-01-19,2016,19,"13",-9.31,-4.59,-4.78,"weldhill"
2016-01-19,2016,19,"14",-9.31,-4.59,-5.28,"weldhill"
2016-01-19,2016,19,"15",-9.31,-4.59,-5.22,"weldhill"
2016-01-19,2016,19,"16",-9.31,-4.59,-5.27,"weldhill"
2016-01-19,2016,19,"17",-9.31,-4.59,-5.64,"weldhill"
2016-01-19,2016,19,"18",-9.31,-4.59,-5.79,"weldhill"
2016-01-19,2016,19,"19",-9.31,-4.59,-5.86,"weldhill"
2016-01-19,2016,19,"20",-9.31,-4.59,-6.41,"weldhill"
2016-01-19,2016,19,"21",-9.31,-4.59,-7.02,"weldhill"
2016-01-19,2016,19,"22",-9.31,-4.59,-7.55,"weldhill"
2016-01-19,2016,19,"23",-9.31,-4.59,-7.76,"weldhill"
2016-01-20,2016,20,"00",-7.9,0.36,-7.77,"weldhill"
2016-01-20,2016,20,"01",-7.9,0.36,-7.37,"weldhill"
2016-01-20,2016,20,"02",-7.9,0.36,-7.11,"weldhill"
2016-01-20,2016,20,"03",-7.9,0.36,-6.99,"weldhill"
2016-01-20,2016,20,"04",-7.9,0.36,-6.96,"weldhill"
2016-01-20,2016,20,"05",-7.9,0.36,-7.07,"weldhill"
2016-01-20,2016,20,"06",-7.9,0.36,-7.11,"weldhill"
2016-01-20,2016,20,"07",-7.9,0.36,-7.33,"weldhill"
2016-01-20,2016,20,"08",-7.9,0.36,-6.29,"weldhill"
2016-01-20,2016,20,"09",-7.9,0.36,-4.9,"weldhill"
2016-01-20,2016,20,"10",-7.9,0.36,-3.7,"weldhill"
2016-01-20,2016,20,"11",-7.9,0.36,-2.48,"weldhill"
2016-01-20,2016,20,"12",-7.9,0.36,-1.23,"weldhill"
2016-01-20,2016,20,"13",-7.9,0.36,-0.22,"weldhill"
2016-01-20,2016,20,"14",-7.9,0.36,-0.05,"weldhill"
2016-01-20,2016,20,"15",-7.9,0.36,-0.28,"weldhill"
2016-01-20,2016,20,"16",-7.9,0.36,-0.89,"weldhill"
2016-01-20,2016,20,"17",-7.9,0.36,-1.44,"weldhill"
2016-01-20,2016,20,"18",-7.9,0.36,-1.76,"weldhill"
2016-01-20,2016,20,"19",-7.9,0.36,-2.11,"weldhill"
2016-01-20,2016,20,"20",-7.9,0.36,-2.34,"weldhill"
2016-01-20,2016,20,"21",-7.9,0.36,-2.59,"weldhill"
2016-01-20,2016,20,"22",-7.9,0.36,-2.95,"weldhill"
2016-01-20,2016,20,"23",-7.9,0.36,-3.49,"weldhill"
2016-01-21,2016,21,"00",-7.9,0.3,-3.89,"weldhill"
2016-01-21,2016,21,"01",-7.9,0.3,-4.27,"weldhill"
2016-01-21,2016,21,"02",-7.9,0.3,-4.64,"weldhill"
2016-01-21,2016,21,"03",-7.9,0.3,-5.16,"weldhill"
2016-01-21,2016,21,"04",-7.9,0.3,-5.92,"weldhill"
2016-01-21,2016,21,"05",-7.9,0.3,-6.82,"weldhill"
2016-01-21,2016,21,"06",-7.9,0.3,-7.49,"weldhill"
2016-01-21,2016,21,"07",-7.9,0.3,-7.24,"weldhill"
2016-01-21,2016,21,"08",-7.9,0.3,-5.85,"weldhill"
2016-01-21,2016,21,"09",-7.9,0.3,-4,"weldhill"
2016-01-21,2016,21,"10",-7.9,0.3,-2.45,"weldhill"
2016-01-21,2016,21,"11",-7.9,0.3,-1.53,"weldhill"
2016-01-21,2016,21,"12",-7.9,0.3,-0.7,"weldhill"
2016-01-21,2016,21,"13",-7.9,0.3,-0.26,"weldhill"
2016-01-21,2016,21,"14",-7.9,0.3,0.16,"weldhill"
2016-01-21,2016,21,"15",-7.9,0.3,-0.05,"weldhill"
2016-01-21,2016,21,"16",-7.9,0.3,-1.41,"weldhill"
2016-01-21,2016,21,"17",-7.9,0.3,-2.27,"weldhill"
2016-01-21,2016,21,"18",-7.9,0.3,-2.84,"weldhill"
2016-01-21,2016,21,"19",-7.9,0.3,-3.35,"weldhill"
2016-01-21,2016,21,"20",-7.9,0.3,-3.97,"weldhill"
2016-01-21,2016,21,"21",-7.9,0.3,-4.7,"weldhill"
2016-01-21,2016,21,"22",-7.9,0.3,-5.32,"weldhill"
2016-01-21,2016,21,"23",-7.9,0.3,-6.01,"weldhill"
2016-01-22,2016,22,"00",-8.43,-1.1,-6.75,"weldhill"
2016-01-22,2016,22,"01",-8.43,-1.1,-7.42,"weldhill"
2016-01-22,2016,22,"02",-8.43,-1.1,-7.84,"weldhill"
2016-01-22,2016,22,"03",-8.43,-1.1,-8.08,"weldhill"
2016-01-22,2016,22,"04",-8.43,-1.1,-8.32,"weldhill"
2016-01-22,2016,22,"05",-8.43,-1.1,-8.34,"weldhill"
2016-01-22,2016,22,"06",-8.43,-1.1,-8.12,"weldhill"
2016-01-22,2016,22,"07",-8.43,-1.1,-7.42,"weldhill"
2016-01-22,2016,22,"08",-8.43,-1.1,-6.24,"weldhill"
2016-01-22,2016,22,"09",-8.43,-1.1,-4.91,"weldhill"
2016-01-22,2016,22,"10",-8.43,-1.1,-3.68,"weldhill"
2016-01-22,2016,22,"11",-8.43,-1.1,-2.53,"weldhill"
2016-01-22,2016,22,"12",-8.43,-1.1,-1.81,"weldhill"
2016-01-22,2016,22,"13",-8.43,-1.1,-1.41,"weldhill"
2016-01-22,2016,22,"14",-8.43,-1.1,-1.5,"weldhill"
2016-01-22,2016,22,"15",-8.43,-1.1,-1.76,"weldhill"
2016-01-22,2016,22,"16",-8.43,-1.1,-2.15,"weldhill"
2016-01-22,2016,22,"17",-8.43,-1.1,-2.33,"weldhill"
2016-01-22,2016,22,"18",-8.43,-1.1,-2.57,"weldhill"
2016-01-22,2016,22,"19",-8.43,-1.1,-2.76,"weldhill"
2016-01-22,2016,22,"20",-8.43,-1.1,-3.09,"weldhill"
2016-01-22,2016,22,"21",-8.43,-1.1,-3.53,"weldhill"
2016-01-22,2016,22,"22",-8.43,-1.1,-3.8,"weldhill"
2016-01-22,2016,22,"23",-8.43,-1.1,-4.05,"weldhill"
2016-01-23,2016,23,"00",-6.99,-0.2,-4.21,"weldhill"
2016-01-23,2016,23,"01",-6.99,-0.2,-4.25,"weldhill"
2016-01-23,2016,23,"02",-6.99,-0.2,-4.23,"weldhill"
2016-01-23,2016,23,"03",-6.99,-0.2,-3.95,"weldhill"
2016-01-23,2016,23,"04",-6.99,-0.2,-3.8,"weldhill"
2016-01-23,2016,23,"05",-6.99,-0.2,-2.96,"weldhill"
2016-01-23,2016,23,"06",-6.99,-0.2,-2.39,"weldhill"
2016-01-23,2016,23,"07",-6.99,-0.2,-1.94,"weldhill"
2016-01-23,2016,23,"08",-6.99,-0.2,-0.37,"weldhill"
2016-01-23,2016,23,"09",-6.99,-0.2,-0.25,"weldhill"
2016-01-23,2016,23,"10",-6.99,-0.2,-0.31,"weldhill"
2016-01-23,2016,23,"11",-6.99,-0.2,-0.68,"weldhill"
2016-01-23,2016,23,"12",-6.99,-0.2,-0.73,"weldhill"
2016-01-23,2016,23,"13",-6.99,-0.2,-0.85,"weldhill"
2016-01-23,2016,23,"14",-6.99,-0.2,-0.97,"weldhill"
2016-01-23,2016,23,"15",-6.99,-0.2,-1.92,"weldhill"
2016-01-23,2016,23,"16",-6.99,-0.2,-4.36,"weldhill"
2016-01-23,2016,23,"17",-6.99,-0.2,-5.43,"weldhill"
2016-01-23,2016,23,"18",-6.99,-0.2,-6.29,"weldhill"
2016-01-23,2016,23,"19",-6.99,-0.2,-6.48,"weldhill"
2016-01-23,2016,23,"20",-6.99,-0.2,-6.94,"weldhill"
2016-01-23,2016,23,"21",-6.99,-0.2,-6.78,"weldhill"
2016-01-23,2016,23,"22",-6.99,-0.2,-6.48,"weldhill"
2016-01-23,2016,23,"23",-6.99,-0.2,-6.37,"weldhill"
2016-01-24,2016,24,"00",-7.84,2.05,-5.7,"weldhill"
2016-01-24,2016,24,"01",-7.84,2.05,-5.4,"weldhill"
2016-01-24,2016,24,"02",-7.84,2.05,-5.53,"weldhill"
2016-01-24,2016,24,"03",-7.84,2.05,-6.25,"weldhill"
2016-01-24,2016,24,"04",-7.84,2.05,-7.05,"weldhill"
2016-01-24,2016,24,"05",-7.84,2.05,-7.21,"weldhill"
2016-01-24,2016,24,"06",-7.84,2.05,-7.58,"weldhill"
2016-01-24,2016,24,"07",-7.84,2.05,-7.66,"weldhill"
2016-01-24,2016,24,"08",-7.84,2.05,-6.54,"weldhill"
2016-01-24,2016,24,"09",-7.84,2.05,-4.92,"weldhill"
2016-01-24,2016,24,"10",-7.84,2.05,-2.85,"weldhill"
2016-01-24,2016,24,"11",-7.84,2.05,-1.07,"weldhill"
2016-01-24,2016,24,"12",-7.84,2.05,0.42,"weldhill"
2016-01-24,2016,24,"13",-7.84,2.05,1.34,"weldhill"
2016-01-24,2016,24,"14",-7.84,2.05,1.78,"weldhill"
2016-01-24,2016,24,"15",-7.84,2.05,1.93,"weldhill"
2016-01-24,2016,24,"16",-7.84,2.05,0.09,"weldhill"
2016-01-24,2016,24,"17",-7.84,2.05,-2.79,"weldhill"
2016-01-24,2016,24,"18",-7.84,2.05,-2.71,"weldhill"
2016-01-24,2016,24,"19",-7.84,2.05,-0.82,"weldhill"
2016-01-24,2016,24,"20",-7.84,2.05,-1.32,"weldhill"
2016-01-24,2016,24,"21",-7.84,2.05,-0.91,"weldhill"
2016-01-24,2016,24,"22",-7.84,2.05,-1.37,"weldhill"
2016-01-24,2016,24,"23",-7.84,2.05,-2.38,"weldhill"
2016-01-25,2016,25,"00",-6.9,4.89,-2.76,"weldhill"
2016-01-25,2016,25,"01",-6.9,4.89,-2.76,"weldhill"
2016-01-25,2016,25,"02",-6.9,4.89,-2.95,"weldhill"
2016-01-25,2016,25,"03",-6.9,4.89,-3.68,"weldhill"
2016-01-25,2016,25,"04",-6.9,4.89,-4.19,"weldhill"
2016-01-25,2016,25,"05",-6.9,4.89,-4.5,"weldhill"
2016-01-25,2016,25,"06",-6.9,4.89,-5.67,"weldhill"
2016-01-25,2016,25,"07",-6.9,4.89,-5.94,"weldhill"
2016-01-25,2016,25,"08",-6.9,4.89,-3.18,"weldhill"
2016-01-25,2016,25,"09",-6.9,4.89,-1.19,"weldhill"
2016-01-25,2016,25,"10",-6.9,4.89,0.56,"weldhill"
2016-01-25,2016,25,"11",-6.9,4.89,1.86,"weldhill"
2016-01-25,2016,25,"12",-6.9,4.89,3.43,"weldhill"
2016-01-25,2016,25,"13",-6.9,4.89,3.55,"weldhill"
2016-01-25,2016,25,"14",-6.9,4.89,3.76,"weldhill"
2016-01-25,2016,25,"15",-6.9,4.89,2.35,"weldhill"
2016-01-25,2016,25,"16",-6.9,4.89,0.74,"weldhill"
2016-01-25,2016,25,"17",-6.9,4.89,-0.15,"weldhill"
2016-01-25,2016,25,"18",-6.9,4.89,-0.72,"weldhill"
2016-01-25,2016,25,"19",-6.9,4.89,-1.01,"weldhill"
2016-01-25,2016,25,"20",-6.9,4.89,-0.33,"weldhill"
2016-01-25,2016,25,"21",-6.9,4.89,-0.86,"weldhill"
2016-01-25,2016,25,"22",-6.9,4.89,-1.7,"weldhill"
2016-01-25,2016,25,"23",-6.9,4.89,-1.94,"weldhill"
2016-01-26,2016,26,"00",-2.68,10.71,-2.35,"weldhill"
2016-01-26,2016,26,"01",-2.68,10.71,-2.23,"weldhill"
2016-01-26,2016,26,"02",-2.68,10.71,-1.75,"weldhill"
2016-01-26,2016,26,"03",-2.68,10.71,-1.01,"weldhill"
2016-01-26,2016,26,"04",-2.68,10.71,-1.21,"weldhill"
2016-01-26,2016,26,"05",-2.68,10.71,-0.41,"weldhill"
2016-01-26,2016,26,"06",-2.68,10.71,-0.08,"weldhill"
2016-01-26,2016,26,"07",-2.68,10.71,0.97,"weldhill"
2016-01-26,2016,26,"08",-2.68,10.71,2.28,"weldhill"
2016-01-26,2016,26,"09",-2.68,10.71,5.29,"weldhill"
2016-01-26,2016,26,"10",-2.68,10.71,7.27,"weldhill"
2016-01-26,2016,26,"11",-2.68,10.71,9.17,"weldhill"
2016-01-26,2016,26,"12",-2.68,10.71,10.5,"weldhill"
2016-01-26,2016,26,"13",-2.68,10.71,10.39,"weldhill"
2016-01-26,2016,26,"14",-2.68,10.71,10.31,"weldhill"
2016-01-26,2016,26,"15",-2.68,10.71,9.94,"weldhill"
2016-01-26,2016,26,"16",-2.68,10.71,9.03,"weldhill"
2016-01-26,2016,26,"17",-2.68,10.71,8.05,"weldhill"
2016-01-26,2016,26,"18",-2.68,10.71,7.71,"weldhill"
2016-01-26,2016,26,"19",-2.68,10.71,7.65,"weldhill"
2016-01-26,2016,26,"20",-2.68,10.71,7.71,"weldhill"
2016-01-26,2016,26,"21",-2.68,10.71,7.52,"weldhill"
2016-01-26,2016,26,"22",-2.68,10.71,7.15,"weldhill"
2016-01-26,2016,26,"23",-2.68,10.71,6.97,"weldhill"
2016-01-27,2016,27,"00",-1.96,7.09,6.69,"weldhill"
2016-01-27,2016,27,"01",-1.96,7.09,6.01,"weldhill"
2016-01-27,2016,27,"02",-1.96,7.09,5.76,"weldhill"
2016-01-27,2016,27,"03",-1.96,7.09,5.92,"weldhill"
2016-01-27,2016,27,"04",-1.96,7.09,5.45,"weldhill"
2016-01-27,2016,27,"05",-1.96,7.09,5.1,"weldhill"
2016-01-27,2016,27,"06",-1.96,7.09,4.86,"weldhill"
2016-01-27,2016,27,"07",-1.96,7.09,4.57,"weldhill"
2016-01-27,2016,27,"08",-1.96,7.09,4.45,"weldhill"
2016-01-27,2016,27,"09",-1.96,7.09,4.4,"weldhill"
2016-01-27,2016,27,"10",-1.96,7.09,4.81,"weldhill"
2016-01-27,2016,27,"11",-1.96,7.09,5.09,"weldhill"
2016-01-27,2016,27,"12",-1.96,7.09,5.48,"weldhill"
2016-01-27,2016,27,"13",-1.96,7.09,6.42,"weldhill"
2016-01-27,2016,27,"14",-1.96,7.09,6.16,"weldhill"
2016-01-27,2016,27,"15",-1.96,7.09,5.88,"weldhill"
2016-01-27,2016,27,"16",-1.96,7.09,5.29,"weldhill"
2016-01-27,2016,27,"17",-1.96,7.09,4.54,"weldhill"
2016-01-27,2016,27,"18",-1.96,7.09,3.19,"weldhill"
2016-01-27,2016,27,"19",-1.96,7.09,2.25,"weldhill"
2016-01-27,2016,27,"20",-1.96,7.09,1.36,"weldhill"
2016-01-27,2016,27,"21",-1.96,7.09,0.47,"weldhill"
2016-01-27,2016,27,"22",-1.96,7.09,-0.37,"weldhill"
2016-01-27,2016,27,"23",-1.96,7.09,-1.42,"weldhill"
2016-01-28,2016,28,"00",-6.39,6,-3.11,"weldhill"
2016-01-28,2016,28,"01",-6.39,6,-4.03,"weldhill"
2016-01-28,2016,28,"02",-6.39,6,-4.62,"weldhill"
2016-01-28,2016,28,"03",-6.39,6,-5.3,"weldhill"
2016-01-28,2016,28,"04",-6.39,6,-5.63,"weldhill"
2016-01-28,2016,28,"05",-6.39,6,-6.08,"weldhill"
2016-01-28,2016,28,"06",-6.39,6,-6.15,"weldhill"
2016-01-28,2016,28,"07",-6.39,6,-6.04,"weldhill"
2016-01-28,2016,28,"08",-6.39,6,-2.68,"weldhill"
2016-01-28,2016,28,"09",-6.39,6,0.41,"weldhill"
2016-01-28,2016,28,"10",-6.39,6,2.41,"weldhill"
2016-01-28,2016,28,"11",-6.39,6,3.56,"weldhill"
2016-01-28,2016,28,"12",-6.39,6,4.62,"weldhill"
2016-01-28,2016,28,"13",-6.39,6,4.94,"weldhill"
2016-01-28,2016,28,"14",-6.39,6,5.62,"weldhill"
2016-01-28,2016,28,"15",-6.39,6,5.74,"weldhill"
2016-01-28,2016,28,"16",-6.39,6,4.38,"weldhill"
2016-01-28,2016,28,"17",-6.39,6,3.17,"weldhill"
2016-01-28,2016,28,"18",-6.39,6,2.05,"weldhill"
2016-01-28,2016,28,"19",-6.39,6,1.48,"weldhill"
2016-01-28,2016,28,"20",-6.39,6,0.93,"weldhill"
2016-01-28,2016,28,"21",-6.39,6,0.59,"weldhill"
2016-01-28,2016,28,"22",-6.39,6,0.46,"weldhill"
2016-01-28,2016,28,"23",-6.39,6,0.37,"weldhill"
2016-01-29,2016,29,"00",0.22,4.4,0.49,"weldhill"
2016-01-29,2016,29,"01",0.22,4.4,0.27,"weldhill"
2016-01-29,2016,29,"02",0.22,4.4,0.43,"weldhill"
2016-01-29,2016,29,"03",0.22,4.4,0.45,"weldhill"
2016-01-29,2016,29,"04",0.22,4.4,0.64,"weldhill"
2016-01-29,2016,29,"05",0.22,4.4,0.76,"weldhill"
2016-01-29,2016,29,"06",0.22,4.4,0.7,"weldhill"
2016-01-29,2016,29,"07",0.22,4.4,0.49,"weldhill"
2016-01-29,2016,29,"08",0.22,4.4,1.13,"weldhill"
2016-01-29,2016,29,"09",0.22,4.4,1.87,"weldhill"
2016-01-29,2016,29,"10",0.22,4.4,2.6,"weldhill"
2016-01-29,2016,29,"11",0.22,4.4,3.77,"weldhill"
2016-01-29,2016,29,"12",0.22,4.4,3.94,"weldhill"
2016-01-29,2016,29,"13",0.22,4.4,4.18,"weldhill"
2016-01-29,2016,29,"14",0.22,4.4,4.34,"weldhill"
2016-01-29,2016,29,"15",0.22,4.4,4.04,"weldhill"
2016-01-29,2016,29,"16",0.22,4.4,2.65,"weldhill"
2016-01-29,2016,29,"17",0.22,4.4,1.57,"weldhill"
2016-01-29,2016,29,"18",0.22,4.4,1.37,"weldhill"
2016-01-29,2016,29,"19",0.22,4.4,1.45,"weldhill"
2016-01-29,2016,29,"20",0.22,4.4,1.21,"weldhill"
2016-01-29,2016,29,"21",0.22,4.4,1.52,"weldhill"
2016-01-29,2016,29,"22",0.22,4.4,1.43,"weldhill"
2016-01-29,2016,29,"23",0.22,4.4,1.37,"weldhill"
2016-01-30,2016,30,"00",-2.07,6.1,0.97,"weldhill"
2016-01-30,2016,30,"01",-2.07,6.1,0.36,"weldhill"
2016-01-30,2016,30,"02",-2.07,6.1,-0.05,"weldhill"
2016-01-30,2016,30,"03",-2.07,6.1,-0.38,"weldhill"
2016-01-30,2016,30,"04",-2.07,6.1,-0.7,"weldhill"
2016-01-30,2016,30,"05",-2.07,6.1,-1.49,"weldhill"
2016-01-30,2016,30,"06",-2.07,6.1,-1.88,"weldhill"
2016-01-30,2016,30,"07",-2.07,6.1,-1.71,"weldhill"
2016-01-30,2016,30,"08",-2.07,6.1,-0.67,"weldhill"
2016-01-30,2016,30,"09",-2.07,6.1,0.9,"weldhill"
2016-01-30,2016,30,"10",-2.07,6.1,2.02,"weldhill"
2016-01-30,2016,30,"11",-2.07,6.1,3.2,"weldhill"
2016-01-30,2016,30,"12",-2.07,6.1,4.24,"weldhill"
2016-01-30,2016,30,"13",-2.07,6.1,5.17,"weldhill"
2016-01-30,2016,30,"14",-2.07,6.1,5.78,"weldhill"
2016-01-30,2016,30,"15",-2.07,6.1,5.95,"weldhill"
2016-01-30,2016,30,"16",-2.07,6.1,4.93,"weldhill"
2016-01-30,2016,30,"17",-2.07,6.1,4.07,"weldhill"
2016-01-30,2016,30,"18",-2.07,6.1,2.78,"weldhill"
2016-01-30,2016,30,"19",-2.07,6.1,1.88,"weldhill"
2016-01-30,2016,30,"20",-2.07,6.1,1.59,"weldhill"
2016-01-30,2016,30,"21",-2.07,6.1,1.65,"weldhill"
2016-01-30,2016,30,"22",-2.07,6.1,2.42,"weldhill"
2016-01-30,2016,30,"23",-2.07,6.1,3.21,"weldhill"
2016-01-31,2016,31,"00",3.27,14.22,3.42,"weldhill"
2016-01-31,2016,31,"01",3.27,14.22,3.68,"weldhill"
2016-01-31,2016,31,"02",3.27,14.22,3.78,"weldhill"
2016-01-31,2016,31,"03",3.27,14.22,3.93,"weldhill"
2016-01-31,2016,31,"04",3.27,14.22,3.89,"weldhill"
2016-01-31,2016,31,"05",3.27,14.22,3.78,"weldhill"
2016-01-31,2016,31,"06",3.27,14.22,3.65,"weldhill"
2016-01-31,2016,31,"07",3.27,14.22,3.55,"weldhill"
2016-01-31,2016,31,"08",3.27,14.22,4.08,"weldhill"
2016-01-31,2016,31,"09",3.27,14.22,5.36,"weldhill"
2016-01-31,2016,31,"10",3.27,14.22,7.26,"weldhill"
2016-01-31,2016,31,"11",3.27,14.22,9.28,"weldhill"
2016-01-31,2016,31,"12",3.27,14.22,11.74,"weldhill"
2016-01-31,2016,31,"13",3.27,14.22,13.31,"weldhill"
2016-01-31,2016,31,"14",3.27,14.22,14.15,"weldhill"
2016-01-31,2016,31,"15",3.27,14.22,13.95,"weldhill"
2016-01-31,2016,31,"16",3.27,14.22,13.5,"weldhill"
2016-01-31,2016,31,"17",3.27,14.22,11.39,"weldhill"
2016-01-31,2016,31,"18",3.27,14.22,10.03,"weldhill"
2016-01-31,2016,31,"19",3.27,14.22,8.73,"weldhill"
2016-01-31,2016,31,"20",3.27,14.22,7.03,"weldhill"
2016-01-31,2016,31,"21",3.27,14.22,6.29,"weldhill"
2016-01-31,2016,31,"22",3.27,14.22,6,"weldhill"
2016-01-31,2016,31,"23",3.27,14.22,6.09,"weldhill"
2016-02-01,2016,32,"00",5.57,18.51,5.9,"weldhill"
2016-02-01,2016,32,"01",5.57,18.51,6.44,"weldhill"
2016-02-01,2016,32,"02",5.57,18.51,6.63,"weldhill"
2016-02-01,2016,32,"03",5.57,18.51,6.68,"weldhill"
2016-02-01,2016,32,"04",5.57,18.51,6.73,"weldhill"
2016-02-01,2016,32,"05",5.57,18.51,7,"weldhill"
2016-02-01,2016,32,"06",5.57,18.51,7.2,"weldhill"
2016-02-01,2016,32,"07",5.57,18.51,7.72,"weldhill"
2016-02-01,2016,32,"08",5.57,18.51,9.13,"weldhill"
2016-02-01,2016,32,"09",5.57,18.51,11.19,"weldhill"
2016-02-01,2016,32,"10",5.57,18.51,14.51,"weldhill"
2016-02-01,2016,32,"11",5.57,18.51,16.81,"weldhill"
2016-02-01,2016,32,"12",5.57,18.51,18.05,"weldhill"
2016-02-01,2016,32,"13",5.57,18.51,16.44,"weldhill"
2016-02-01,2016,32,"14",5.57,18.51,14.81,"weldhill"
2016-02-01,2016,32,"15",5.57,18.51,13.42,"weldhill"
2016-02-01,2016,32,"16",5.57,18.51,11.95,"weldhill"
2016-02-01,2016,32,"17",5.57,18.51,10.57,"weldhill"
2016-02-01,2016,32,"18",5.57,18.51,9.79,"weldhill"
2016-02-01,2016,32,"19",5.57,18.51,9.16,"weldhill"
2016-02-01,2016,32,"20",5.57,18.51,8.31,"weldhill"
2016-02-01,2016,32,"21",5.57,18.51,7.4,"weldhill"
2016-02-01,2016,32,"22",5.57,18.51,6.5,"weldhill"
2016-02-01,2016,32,"23",5.57,18.51,6.02,"weldhill"
2016-02-02,2016,33,"00",-1.44,10.03,5.37,"weldhill"
2016-02-02,2016,33,"01",-1.44,10.03,2.35,"weldhill"
2016-02-02,2016,33,"02",-1.44,10.03,1.53,"weldhill"
2016-02-02,2016,33,"03",-1.44,10.03,0.9,"weldhill"
2016-02-02,2016,33,"04",-1.44,10.03,1.21,"weldhill"
2016-02-02,2016,33,"05",-1.44,10.03,0.87,"weldhill"
2016-02-02,2016,33,"06",-1.44,10.03,-0.59,"weldhill"
2016-02-02,2016,33,"07",-1.44,10.03,-0.3,"weldhill"
2016-02-02,2016,33,"08",-1.44,10.03,2.8,"weldhill"
2016-02-02,2016,33,"09",-1.44,10.03,6.06,"weldhill"
2016-02-02,2016,33,"10",-1.44,10.03,7.53,"weldhill"
2016-02-02,2016,33,"11",-1.44,10.03,8.04,"weldhill"
2016-02-02,2016,33,"12",-1.44,10.03,8.71,"weldhill"
2016-02-02,2016,33,"13",-1.44,10.03,9.42,"weldhill"
2016-02-02,2016,33,"14",-1.44,10.03,9.82,"weldhill"
2016-02-02,2016,33,"15",-1.44,10.03,9.77,"weldhill"
2016-02-02,2016,33,"16",-1.44,10.03,8.44,"weldhill"
2016-02-02,2016,33,"17",-1.44,10.03,5.29,"weldhill"
2016-02-02,2016,33,"18",-1.44,10.03,3.42,"weldhill"
